Make_name,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
ACURA,2,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
ACURA,2998,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,168,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
APRILIA,56,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ASTON MARTIN,33,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,101,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
AUDI,205,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
AUDI,5428,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAJAJ,1,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAODIAO MOTORCYCLE,24,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,4,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,51,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,22,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
BMW,520,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
BMW,10278,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOMBARDIER RECREATIONAL PRODUCTS INC.,2,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,3362,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,36,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,3387,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,908,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CF MOTO,4,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,171,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,1365,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,42417,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,86,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,455,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,2443,2021,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,4613,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,4784,2021,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,138,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ELECTRA MECCANICA VEHICLES CORPORATION,3,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
ELECTRA MECCANICA VEHICLES CORPORATION,7,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,5,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,39,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,14,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,26,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
FORD,744,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
FORD,1451,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,2132,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
FORD,46179,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FOSTI,2,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FREIGHTLINER,18,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FREIGHTLINER,24,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GENESIS,1466,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GENUINE SCOOTER CO.,14,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GLOBAL ELECTRIC MOTORS,6,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
GMC,2066,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,13863,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,3546,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,15,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
HONDA,2037,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HONDA,28246,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,86,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,3,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,25,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,525,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,15962,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INDIAN MOTORCYCLE CO.,553,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,2274,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,374,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,684,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
JEEP,696,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
JEEP,4765,2021,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
JEEP,15857,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JIAJUE,52,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KARMA AUTOMOTIVE LLC,1,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,872,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,18,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
KIA,63,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
KIA,300,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
KIA,22084,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,1,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
KTM,281,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,10,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,56,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCE POWERSPORTS,21,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,2,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,28,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,1690,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEIKE MACHINE INDUSTRY CO. LIMITED,7,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,984,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,10345,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,64,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,1979,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LIVEWIRE,5,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,8,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
M. V. AGUSTA,6,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MASERATI,119,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,8670,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MCLAREN AUTOMOTIVE,14,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,478,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,9603,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MINI,5,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
MINI,13,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
MINI,420,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,2,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,1669,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,18,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NINGBO DONGFANG LINGYUN VEHICLE,25,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,153,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,31114,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NORTON MOTORCYCLES,6,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,2,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,461,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLESTAR,1,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
POLESTAR,74,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,53,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,246,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,1747,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
QIANJIANG,39,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
RAM,2068,2021,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
RAM,4032,2021,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
RAM,10061,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROKON,1,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,48,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROYAL ENFIELD MOTORS,104,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,2,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,9862,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,175,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SYM,8,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TAOTAO GROUP CO. LTD.,41,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TESLA,7983,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,410,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,9443,2021,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,61634,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,66,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,310,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
URAL,4,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
USA MOTORTOYS LLC,2,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
V8 CHOPPERS LLC,1,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VANDERHALL,19,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VESPA,14,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,506,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,9544,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,73,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,331,2021,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,3184,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
XOS,1,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,702,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YIBEN,20,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZERO MOTORCYCLES INC,23,2021,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
ZHENHUA,12,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZONGSHEN,4,2021,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,4,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
ACURA,3738,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,193,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
APRILIA,54,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ARCIMOTO,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ASTON MARTIN,17,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,59,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
AUDI,510,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
AUDI,4484,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAODIAO MOTORCYCLE,49,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BASHAN,9,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,6,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,99,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,187,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
BMW,428,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
BMW,9720,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUGATTI,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,2367,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,40,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,2411,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,693,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CF MOTO,45,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,394,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,1167,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,34313,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,66,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,341,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,3061,2022,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,3026,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,4302,2022,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,155,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ELECTRA MECCANICA VEHICLES CORPORATION,1,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
ELECTRA MECCANICA VEHICLES CORPORATION,2,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,15,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,52,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,22,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,163,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
FORD,1412,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
FORD,1531,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,2407,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
FORD,44199,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GENESIS,2201,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GENUINE SCOOTER CO.,15,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GLOBAL ELECTRIC MOTORS,40,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
GMC,1057,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,10895,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,2898,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,2853,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HONDA,31225,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUANAN GROUP CO. LTD,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,93,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,41,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,350,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,1685,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,19096,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INDIAN MOTORCYCLE CO.,424,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,1569,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,10,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,197,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,291,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
JEEP,940,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
JEEP,1598,2022,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
JEEP,12236,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KARMA AUTOMOTIVE LLC,2,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,1251,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,209,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
KIA,479,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
KIA,744,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
KIA,22796,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,2,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
KTM,308,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,26,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,53,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCE POWERSPORTS,18,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,1059,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEIKE MACHINE INDUSTRY CO. LIMITED,2,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,45,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,1091,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,9578,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,120,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,2109,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINHAI,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LIVEWIRE,6,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
LUCID MOTORS,95,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
M. V. AGUSTA,4,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MASERATI,181,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,2,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,4777,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MCLAREN AUTOMOTIVE,11,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MEIDUO MOTOR,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,251,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,477,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,9031,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MINI,13,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
MINI,42,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
MINI,741,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,37,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,2289,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,21,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NINGBO DONGFANG LINGYUN VEHICLE,8,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,309,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,22640,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NORTON MOTORCYCLES,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,1,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,314,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLESTAR,89,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,58,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,248,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,1377,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
QIANJIANG,52,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
RAM,2776,2022,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
RAM,3097,2022,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
RAM,10336,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
RIVIAN,1115,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,42,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROYAL ENFIELD MOTORS,205,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SHINERAY,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,2,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,9355,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,472,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SYM,11,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TAOTAO GROUP CO. LTD.,14,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TESLA,10223,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,205,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,10023,2022,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,52431,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,434,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,134,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
URAL,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
USA MOTORTOYS LLC,3,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VANDERHALL,22,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VESPA,27,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,300,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,8663,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,113,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,460,2022,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,2476,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,705,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YIBEN,1,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZERO MOTORCYCLES INC,28,2022,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
ZHENHUA,43,2022,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,6540,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,72,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ASTON MARTIN,24,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,93,2023,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
AUDI,291,2023,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
AUDI,3222,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAODIAO MOTORCYCLE,1,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,34,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,542,2023,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
BMW,618,2023,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
BMW,5912,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUGATTI,1,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,1907,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,26,2023,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,71,2023,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,2654,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,2,2023,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
