Make,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
SEAGRAVE FIRE APPARATUS,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,42,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,225,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,1,2004,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,25,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,103,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UNIMOG,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,128,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN RV,4,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,22,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,11,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,348,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
ADVANCE MIXER,20,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,1,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,7,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,62,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,962,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,501,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,10,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,1,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,688,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,10,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,5,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,5,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FERRARA FIRE APPARATUS,1,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2951,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,713,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2236,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2,2005,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,3,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,588,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,474,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,2,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,80,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,141,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1279,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,483,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,129,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,305,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,494,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,34,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,4,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,1,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,2,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,11,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,21,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,361,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,1,2005,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,3,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,17,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,103,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,69,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPRINTER,19,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,292,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,24,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,82,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,4,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,264,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,45,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,17,2005,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,215,2005,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
ADVANCE MIXER,41,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,2,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,8,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,39,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,3,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,1082,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,543,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,7,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,6,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,918,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,7,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,10,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,3,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FERRARA FIRE APPARATUS,1,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,3939,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1924,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,1,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2343,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2,2006,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,2,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,693,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,230,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,1,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,141,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,6,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,96,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1247,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,885,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,165,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KALMAR,35,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,328,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KOVATCH,4,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,564,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,46,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,58,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,1,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,2,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,32,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,398,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,3,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,4,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,67,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,49,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,320,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,3,2006,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,14,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,76,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,1,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,416,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN RV,2,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,30,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,4,2006,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,95,2006,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,7,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,15,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,26,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BUS & COACH INTL (BCI),2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,3,2007,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,1107,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,449,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,1,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,1316,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,34,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1809,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1055,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,42,2007,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,3553,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,11,2007,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GMC,561,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,178,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,256,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,212,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INDIANA PHOENIX,1,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1784,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,564,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,218,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KALMAR,37,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,477,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,972,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,99,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,34,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,2,2007,2,Diesel-Electric Hybrid,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,1,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,37,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,514,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,1,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,7,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,59,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,67,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,412,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
TEREX / TEREX ADVANCE,7,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,17,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,142,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,2,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,532,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,55,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,9,2007,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,403,2007,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,1,2008,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,4,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,16,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,81,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BUS & COACH INTL (BCI),1,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,3,2008,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,671,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,313,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,2,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,3,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,920,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,9,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,3,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,3226,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1256,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,1,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,942,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,7,2008,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GMC,269,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,279,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,145,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,38,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,520,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,152,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,103,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KALMAR,17,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,148,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,194,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,33,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,8,2008,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,3,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,198,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,6,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,5,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,65,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,52,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,135,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,2,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
TEREX / TEREX ADVANCE,1,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,24,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
TIFFIN MOTORHOMES INC,3,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,35,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,6,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,138,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,9,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,5,2008,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,230,2008,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,8,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,325,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,1,2009,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,363,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,213,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,1,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,7,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,416,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,3,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,5,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,3,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,689,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,532,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,45,2009,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1276,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,7,2009,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,21,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,143,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,152,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,7,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,87,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,620,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,823,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,252,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,164,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KALMAR,10,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,166,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KOVATCH,24,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,220,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,4,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,1,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,35,2009,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,100,2009,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,6,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,213,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,15,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,1,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,10,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,21,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,98,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,7,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
TEREX / TEREX ADVANCE,3,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,31,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
TIFFIN MOTORHOMES INC,6,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,28,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,9,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,137,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,8,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,6,2009,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,137,2009,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,2,2010,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,7,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,210,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,1,2010,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,209,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,114,2010,5,E-85,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,37,2010,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,442,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EL DORADO,3,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,4,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,2,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,662,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,553,2010,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1065,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2,2010,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,4,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,27,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,72,2010,5,E-85,"Heavy Duty (GVWR>10,000 lbs)"
GMC,1,2010,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,3,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,105,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,384,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,459,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,117,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KALMAR,11,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,1,2010,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,145,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,10,2010,2,Diesel-Electric Hybrid,"Heavy Duty (GVWR>10,000 lbs)"
KOVATCH,4,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,164,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MERCEDES-BENZ,40,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,29,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,38,2010,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,7,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,2,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,221,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,1,2010,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,19,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,3,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,1,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,17,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,14,2010,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
